,index,ID_SENSOR,DIRECTION,DATETIME,NUM_VEHICLES,SPEED_MEAN,SPEED_SD,EVENT,LON,LAT,Temp,Humidity,Wind,Pressure,prev15,prev30,Working_Days
17248,17249,3,1,2018-10-23 15:15:00,650.0,87.1,15.89,NO_EVENT,12.352086,41.815315000000005,22.3,0.43,1.84,1015.28,33.0,-29.0,1
17249,17250,3,1,2018-10-23 15:30:00,605.0,85.8,17.16,NO_EVENT,12.352086,41.815315000000005,21.88,0.46,1.37,1015.27,-45.0,-12.0,1
17250,17251,3,1,2018-10-23 15:45:00,557.0,89.9,17.39,NO_EVENT,12.352086,41.815315000000005,21.46,0.5,1.18,1015.26,-48.0,-93.0,1
17251,17252,3,1,2018-10-23 16:00:00,584.0,89.3,17.55,NO_EVENT,12.352086,41.815315000000005,21.04,0.54,1.39,1015.25,27.0,-21.0,1
17252,17253,3,1,2018-10-23 16:15:00,645.0,85.1,16.45,NO_EVENT,12.352086,41.815315000000005,20.28,0.57,0.62,1015.28,61.0,88.0,1
17253,17254,3,1,2018-10-23 16:30:00,633.0,87.7,17.36,NO_EVENT,12.352086,41.815315000000005,19.51,0.59,0.41,1015.31,-12.0,49.0,1
17254,17255,3,1,2018-10-23 16:45:00,587.0,92.0,16.93,NO_EVENT,12.352086,41.815315000000005,18.74,0.62,1.14,1015.34,-46.0,-58.0,1
17255,17256,3,1,2018-10-23 17:00:00,622.0,89.3,17.76,NO_EVENT,12.352086,41.815315000000005,17.97,0.64,1.94,1015.37,35.0,-11.0,1
17256,17257,3,1,2018-10-23 17:15:00,663.0,90.8,16.1,NO_EVENT,12.352086,41.815315000000005,17.53,0.65,1.86,1015.42,41.0,76.0,1
17257,17258,3,1,2018-10-23 17:30:00,624.0,88.2,16.41,NO_EVENT,12.352086,41.815315000000005,17.09,0.66,1.78,1015.48,-39.0,2.0,1
17258,17259,3,1,2018-10-23 17:45:00,581.0,92.5,16.71,NO_EVENT,12.352086,41.815315000000005,16.64,0.67,1.73,1015.54,-43.0,-82.0,1
17259,17260,3,1,2018-10-23 18:00:00,633.0,88.3,17.28,NO_EVENT,12.352086,41.815315000000005,16.21,0.68,1.7,1015.59,52.0,9.0,1
17260,17261,3,1,2018-10-23 18:15:00,714.0,84.3,15.47,NO_EVENT,12.352086,41.815315000000005,16.03,0.69,1.73,1015.67,81.0,133.0,1
17261,17262,3,1,2018-10-23 18:30:00,693.0,81.5,13.59,NO_EVENT,12.352086,41.815315000000005,15.86,0.7,1.77,1015.74,-21.0,60.0,1
17262,17263,3,1,2018-10-23 18:45:00,684.0,80.9,15.22,NO_EVENT,12.352086,41.815315000000005,15.69,0.72,1.82,1015.81,-9.0,-30.0,1
17263,17264,3,1,2018-10-23 19:00:00,726.0,81.2,14.53,NO_EVENT,12.352086,41.815315000000005,15.52,0.73,1.87,1015.88,42.0,33.0,1
17264,17265,3,1,2018-10-23 19:15:00,645.0,79.9,17.27,NO_EVENT,12.352086,41.815315000000005,15.44,0.73,1.96,1015.95,-81.0,-39.0,1
17265,17266,3,1,2018-10-23 19:30:00,558.0,81.7,17.74,NO_EVENT,12.352086,41.815315000000005,15.37,0.72,2.05,1016.03,-87.0,-168.0,1
17266,17267,3,1,2018-10-23 19:45:00,543.0,86.6,16.88,NO_EVENT,12.352086,41.815315000000005,15.29,0.72,2.13,1016.1,-15.0,-102.0,1
17267,17268,3,1,2018-10-23 20:00:00,489.0,87.6,17.44,NO_EVENT,12.352086,41.815315000000005,15.22,0.72,2.22,1016.17,-54.0,-69.0,1
17268,17269,3,1,2018-10-23 20:15:00,445.0,92.5,18.41,NO_EVENT,12.352086,41.815315000000005,15.09,0.71,2.47,1016.22,-44.0,-98.0,1
17269,17270,3,1,2018-10-23 20:30:00,389.0,93.1,18.51,NO_EVENT,12.352086,41.815315000000005,14.97,0.71,2.75,1016.28,-56.0,-100.0,1
17270,17271,3,1,2018-10-23 20:45:00,391.0,92.5,19.18,NO_EVENT,12.352086,41.815315000000005,14.84,0.7,3.05,1016.33,2.0,-54.0,1
17271,17272,3,1,2018-10-23 21:00:00,351.0,98.1,18.22,NO_EVENT,12.352086,41.815315000000005,14.72,0.7,3.37,1016.39,-40.0,-38.0,1
17272,17273,3,1,2018-10-23 21:15:00,341.0,94.5,19.96,NO_EVENT,12.352086,41.815315000000005,14.57,0.7,3.35,1016.42,-10.0,-50.0,1
17273,17274,3,1,2018-10-23 21:30:00,195.0,96.3,20.38,NO_EVENT,12.352086,41.815315000000005,14.42,0.7,3.34,1016.44,-146.0,-156.0,1
17274,17275,3,1,2018-10-23 21:45:00,123.0,96.1,22.57,NO_EVENT,12.352086,41.815315000000005,14.27,0.7,3.33,1016.47,-72.0,-218.0,1
17275,17276,3,1,2018-10-23 22:00:00,176.0,96.1,20.55,NO_EVENT,12.352086,41.815315000000005,14.12,0.7,3.33,1016.5,53.0,-19.0,1
17276,17277,3,1,2018-10-23 22:15:00,213.0,93.9,19.31,NO_EVENT,12.352086,41.815315000000005,13.84,0.71,3.2,1016.49,37.0,90.0,1
17277,17278,3,1,2018-10-23 22:30:00,156.0,98.8,21.02,NO_EVENT,12.352086,41.815315000000005,13.57,0.72,3.08,1016.49,-57.0,-20.0,1
17278,17279,3,1,2018-10-23 22:45:00,156.0,97.2,19.73,NO_EVENT,12.352086,41.815315000000005,13.29,0.73,2.96,1016.49,0.0,-57.0,1
17279,17280,3,1,2018-10-23 23:00:00,202.0,96.8,19.48,NO_EVENT,12.352086,41.815315000000005,13.02,0.74,2.85,1016.48,46.0,46.0,1
17280,17281,3,1,2018-10-23 23:15:00,186.0,98.2,20.04,NO_EVENT,12.352086,41.815315000000005,13.04,0.74,2.99,1016.45,-16.0,30.0,1
17281,17282,3,1,2018-10-23 23:30:00,165.0,93.9,20.98,NO_EVENT,12.352086,41.815315000000005,13.07,0.73,3.15,1016.42,-21.0,-37.0,1
17282,17283,3,1,2018-10-23 23:45:00,140.0,94.5,22.86,NO_EVENT,12.352086,41.815315000000005,13.09,0.73,3.32,1016.39,-25.0,-46.0,1
17283,17284,3,1,2018-10-24 00:00:00,138.0,98.8,24.14,NO_EVENT,12.352086,41.815315000000005,13.12,0.72,3.5,1016.36,-2.0,-27.0,1
17284,17285,3,1,2018-10-24 00:15:00,167.0,99.9,19.24,NO_EVENT,12.352086,41.815315000000005,12.84,0.73,3.37,1016.31,29.0,27.0,1
17285,17286,3,1,2018-10-24 00:30:00,115.0,100.3,22.03,NO_EVENT,12.352086,41.815315000000005,12.57,0.75,3.25,1016.27,-52.0,-23.0,1
17286,17287,3,1,2018-10-24 00:45:00,89.0,94.4,21.73,NO_EVENT,12.352086,41.815315000000005,12.29,0.76,3.16,1016.22,-26.0,-78.0,1
17287,17288,3,1,2018-10-24 01:00:00,93.0,97.4,21.6,NO_EVENT,12.352086,41.815315000000005,12.02,0.77,3.09,1016.17,4.0,-22.0,1
17288,17289,3,1,2018-10-24 01:15:00,49.0,96.3,22.85,NO_EVENT,12.352086,41.815315000000005,12.04,0.77,3.05,1016.13,-44.0,-40.0,1
17289,17290,3,1,2018-10-24 01:30:00,33.0,91.1,24.83,NO_EVENT,12.352086,41.815315000000005,12.07,0.76,3.02,1016.08,-16.0,-60.0,1
17290,17291,3,1,2018-10-24 01:45:00,33.0,98.1,20.06,NO_EVENT,12.352086,41.815315000000005,12.09,0.76,2.99,1016.04,0.0,-16.0,1
17291,17292,3,1,2018-10-24 02:00:00,19.0,97.0,21.75,NO_EVENT,12.352086,41.815315000000005,12.12,0.75,2.95,1015.99,-14.0,-14.0,1
17292,17293,3,1,2018-10-24 02:15:00,28.0,91.7,26.2,NO_EVENT,12.352086,41.815315000000005,12.09,0.76,2.77,1015.96,9.0,-5.0,1
17293,17294,3,1,2018-10-24 02:30:00,18.0,89.0,24.21,NO_EVENT,12.352086,41.815315000000005,12.07,0.76,2.59,1015.92,-10.0,-1.0,1
17294,17295,3,1,2018-10-24 02:45:00,21.0,96.1,22.58,NO_EVENT,12.352086,41.815315000000005,12.04,0.77,2.41,1015.89,3.0,-7.0,1
17295,17296,3,1,2018-10-24 03:00:00,26.0,89.4,29.21,NO_EVENT,12.352086,41.815315000000005,12.02,0.77,2.23,1015.86,5.0,8.0,1
17296,17297,3,1,2018-10-24 03:15:00,28.0,89.1,25.84,NO_EVENT,12.352086,41.815315000000005,11.74,0.78,2.41,1015.85,2.0,7.0,1
17297,17298,3,1,2018-10-24 03:30:00,37.0,92.8,21.97,NO_EVENT,12.352086,41.815315000000005,11.47,0.79,2.59,1015.84,9.0,11.0,1
17298,17299,3,1,2018-10-24 03:45:00,41.0,90.4,20.41,NO_EVENT,12.352086,41.815315000000005,11.2,0.8,2.78,1015.83,4.0,13.0,1
17299,17300,3,1,2018-10-24 04:00:00,47.0,87.8,22.95,NO_EVENT,12.352086,41.815315000000005,10.93,0.81,2.97,1015.82,6.0,10.0,1
17300,17301,3,1,2018-10-24 04:15:00,63.0,94.2,23.77,NO_EVENT,12.352086,41.815315000000005,10.68,0.81,2.74,1015.84,16.0,22.0,1
17301,17302,3,1,2018-10-24 04:30:00,74.0,94.4,22.66,NO_EVENT,12.352086,41.815315000000005,10.44,0.8,2.57,1015.85,11.0,27.0,1
17302,17303,3,1,2018-10-24 04:45:00,89.0,92.3,22.27,NO_EVENT,12.352086,41.815315000000005,10.19,0.8,2.46,1015.87,15.0,26.0,1
17303,17304,3,1,2018-10-24 05:00:00,122.0,98.9,23.1,NO_EVENT,12.352086,41.815315000000005,9.95,0.8,2.41,1015.88,33.0,48.0,1
17304,17305,3,1,2018-10-24 05:15:00,137.0,91.6,21.5,NO_EVENT,12.352086,41.815315000000005,9.9,0.8,2.12,1015.92,15.0,48.0,1
17305,17306,3,1,2018-10-24 05:30:00,216.0,91.8,22.37,NO_EVENT,12.352086,41.815315000000005,9.85,0.81,1.95,1015.96,79.0,94.0,1
17306,17307,3,1,2018-10-24 05:45:00,267.0,90.9,22.7,NO_EVENT,12.352086,41.815315000000005,9.81,0.81,1.91,1015.99,51.0,130.0,1
17307,17308,3,1,2018-10-24 06:00:00,289.0,94.1,20.81,NO_EVENT,12.352086,41.815315000000005,9.76,0.82,2.02,1016.03,22.0,73.0,1
17308,17309,3,1,2018-10-24 06:15:00,397.0,91.3,18.1,NO_EVENT,12.352086,41.815315000000005,9.85,0.82,2.43,1016.07,108.0,130.0,1
17309,17310,3,1,2018-10-24 06:30:00,640.0,88.0,17.23,NO_EVENT,12.352086,41.815315000000005,9.95,0.83,2.87,1016.12,243.0,351.0,1
17310,17311,3,1,2018-10-24 06:45:00,785.0,81.3,16.22,NO_EVENT,12.352086,41.815315000000005,10.04,0.83,3.31,1016.16,145.0,388.0,1
17311,17312,3,1,2018-10-24 07:00:00,1029.0,72.8,13.53,NO_EVENT,12.352086,41.815315000000005,10.14,0.84,3.76,1016.21,244.0,389.0,1
17312,17313,3,1,2018-10-24 07:15:00,1029.0,66.5,11.51,NO_EVENT,12.352086,41.815315000000005,10.79,0.81,3.3,1016.24,0.0,244.0,1
17313,17314,3,1,2018-10-24 07:30:00,1119.0,64.5,9.04,NO_EVENT,12.352086,41.815315000000005,11.44,0.78,2.84,1016.28,90.0,90.0,1
17314,17315,3,1,2018-10-24 07:45:00,1054.0,63.3,9.09,NO_EVENT,12.352086,41.815315000000005,12.1,0.75,2.39,1016.32,-65.0,25.0,1
17315,17316,3,1,2018-10-24 08:00:00,1041.0,65.1,8.25,NO_EVENT,12.352086,41.815315000000005,12.75,0.72,1.93,1016.36,-13.0,-78.0,1
17316,17317,3,1,2018-10-24 08:15:00,1044.0,63.0,9.16,NO_EVENT,12.352086,41.815315000000005,13.63,0.69,1.99,1016.38,3.0,-10.0,1
17317,17318,3,1,2018-10-24 08:30:00,1082.0,63.6,8.51,NO_EVENT,12.352086,41.815315000000005,14.51,0.66,2.06,1016.39,38.0,41.0,1
17318,17319,3,1,2018-10-24 08:45:00,1016.0,62.7,9.82,NO_EVENT,12.352086,41.815315000000005,15.38,0.63,2.15,1016.41,-66.0,-28.0,1
17319,17320,3,1,2018-10-24 09:00:00,880.0,61.6,14.74,NO_EVENT,12.352086,41.815315000000005,16.26,0.6,2.25,1016.43,-136.0,-202.0,1
17320,17321,3,1,2018-10-24 09:15:00,966.0,54.2,11.83,NO_EVENT,12.352086,41.815315000000005,16.71,0.59,2.33,1016.42,86.0,-50.0,1
17321,17322,3,1,2018-10-24 09:30:00,903.0,61.2,11.21,NO_EVENT,12.352086,41.815315000000005,17.17,0.59,2.42,1016.41,-63.0,23.0,1
17322,17323,3,1,2018-10-24 09:45:00,693.0,82.3,20.02,NO_EVENT,12.352086,41.815315000000005,17.63,0.58,2.52,1016.4,-210.0,-273.0,1
17323,17324,3,1,2018-10-24 10:00:00,597.0,90.4,16.71,NO_EVENT,12.352086,41.815315000000005,18.08,0.57,2.63,1016.39,-96.0,-306.0,1
17324,17325,3,1,2018-10-24 10:15:00,630.0,85.6,17.34,NO_EVENT,12.352086,41.815315000000005,18.53,0.55,2.37,1016.35,33.0,-63.0,1
17325,17326,3,1,2018-10-24 10:30:00,557.0,90.4,18.44,NO_EVENT,12.352086,41.815315000000005,18.98,0.53,2.15,1016.31,-73.0,-40.0,1
17326,17327,3,1,2018-10-24 10:45:00,586.0,85.9,17.2,NO_EVENT,12.352086,41.815315000000005,19.43,0.51,1.96,1016.27,29.0,-44.0,1
17327,17328,3,1,2018-10-24 11:00:00,537.0,89.3,19.56,NO_EVENT,12.352086,41.815315000000005,19.88,0.49,1.83,1016.23,-49.0,-20.0,1
17328,17329,3,1,2018-10-24 11:15:00,556.0,89.7,18.41,NO_EVENT,12.352086,41.815315000000005,20.07,0.49,2.26,1016.17,19.0,-30.0,1
17329,17330,3,1,2018-10-24 11:30:00,549.0,86.5,18.3,NO_EVENT,12.352086,41.815315000000005,20.26,0.5,2.74,1016.11,-7.0,12.0,1
17330,17331,3,1,2018-10-24 11:45:00,608.0,88.5,17.54,NO_EVENT,12.352086,41.815315000000005,20.45,0.5,3.25,1016.05,59.0,52.0,1
17331,17332,3,1,2018-10-24 12:00:00,537.0,89.5,18.29,NO_EVENT,12.352086,41.815315000000005,20.64,0.5,3.77,1015.99,-71.0,-12.0,1
17332,17333,3,1,2018-10-24 12:15:00,613.0,89.2,17.98,NO_EVENT,12.352086,41.815315000000005,20.88,0.51,3.85,1015.91,76.0,5.0,1
17333,17334,3,1,2018-10-24 12:30:00,620.0,90.8,17.5,NO_EVENT,12.352086,41.815315000000005,21.13,0.52,3.94,1015.84,7.0,83.0,1
17334,17335,3,1,2018-10-24 12:45:00,605.0,91.8,18.01,NO_EVENT,12.352086,41.815315000000005,21.37,0.52,4.04,1015.77,-15.0,-8.0,1
17335,17336,3,1,2018-10-24 13:00:00,567.0,89.2,18.53,NO_EVENT,12.352086,41.815315000000005,21.61,0.53,4.14,1015.7,-38.0,-53.0,1
17336,17337,3,1,2018-10-24 13:15:00,600.0,90.3,17.5,NO_EVENT,12.352086,41.815315000000005,21.61,0.54,4.26,1015.64,33.0,-5.0,1
17337,17338,3,1,2018-10-24 13:30:00,617.0,92.8,18.31,NO_EVENT,12.352086,41.815315000000005,21.61,0.54,4.39,1015.58,17.0,50.0,1
17338,17339,3,1,2018-10-24 13:45:00,623.0,90.6,17.86,NO_EVENT,12.352086,41.815315000000005,21.61,0.55,4.52,1015.51,6.0,23.0,1
17339,17340,3,1,2018-10-24 14:00:00,603.0,90.0,17.96,NO_EVENT,12.352086,41.815315000000005,21.61,0.56,4.65,1015.45,-20.0,-14.0,1
17340,17341,3,1,2018-10-24 14:15:00,665.0,87.4,17.55,NO_EVENT,12.352086,41.815315000000005,21.67,0.57,4.34,1015.41,62.0,42.0,1
17341,17342,3,1,2018-10-24 14:30:00,650.0,87.8,16.55,NO_EVENT,12.352086,41.815315000000005,21.73,0.59,4.04,1015.37,-15.0,47.0,1
17342,17343,3,1,2018-10-24 14:45:00,639.0,86.9,18.63,NO_EVENT,12.352086,41.815315000000005,21.79,0.6,3.76,1015.33,-11.0,-26.0,1
17343,17344,3,1,2018-10-24 15:00:00,591.0,91.4,18.79,NO_EVENT,12.352086,41.815315000000005,21.86,0.62,3.5,1015.29,-48.0,-59.0,1
17344,17345,3,1,2018-10-24 15:15:00,704.0,87.6,16.89,NO_EVENT,12.352086,41.815315000000005,21.51,0.65,3.43,1015.28,113.0,65.0,1
17345,17346,3,1,2018-10-24 15:30:00,711.0,85.0,16.37,NO_EVENT,12.352086,41.815315000000005,21.16,0.68,3.38,1015.28,7.0,120.0,1
17346,17347,3,1,2018-10-24 15:45:00,793.0,79.4,15.74,NO_EVENT,12.352086,41.815315000000005,20.8,0.71,3.34,1015.27,82.0,89.0,1
17347,17348,3,1,2018-10-24 16:00:00,705.0,87.2,16.75,NO_EVENT,12.352086,41.815315000000005,20.45,0.75,3.3,1015.26,-88.0,-6.0,1
17348,17349,3,1,2018-10-24 16:15:00,767.0,84.3,15.5,NO_EVENT,12.352086,41.815315000000005,20.04,0.77,3.12,1015.29,62.0,-26.0,1
17349,17350,3,1,2018-10-24 16:30:00,762.0,83.7,14.92,NO_EVENT,12.352086,41.815315000000005,19.64,0.79,2.93,1015.32,-5.0,57.0,1
17350,17351,3,1,2018-10-24 16:45:00,752.0,84.4,15.32,NO_EVENT,12.352086,41.815315000000005,19.23,0.82,2.74,1015.35,-10.0,-15.0,1
17351,17352,3,1,2018-10-24 17:00:00,761.0,81.9,16.8,NO_EVENT,12.352086,41.815315000000005,18.82,0.84,2.56,1015.38,9.0,-1.0,1
17352,17353,3,1,2018-10-24 17:15:00,870.0,79.6,14.79,NO_EVENT,12.352086,41.815315000000005,18.43,0.86,2.68,1015.43,109.0,118.0,1
17353,17354,3,1,2018-10-24 17:30:00,829.0,75.4,14.76,NO_EVENT,12.352086,41.815315000000005,18.04,0.88,2.84,1015.49,-41.0,68.0,1
17354,17355,3,1,2018-10-24 17:45:00,807.0,78.8,14.85,NO_EVENT,12.352086,41.815315000000005,17.65,0.9,3.03,1015.55,-22.0,-63.0,1
17355,17356,3,1,2018-10-24 18:00:00,795.0,79.2,14.1,NO_EVENT,12.352086,41.815315000000005,17.26,0.92,3.25,1015.6,-12.0,-34.0,1
17356,17357,3,1,2018-10-24 18:15:00,806.0,79.6,14.08,NO_EVENT,12.352086,41.815315000000005,17.17,0.92,3.08,1015.68,11.0,-1.0,1
17357,17358,3,1,2018-10-24 18:30:00,723.0,78.8,14.03,NO_EVENT,12.352086,41.815315000000005,17.09,0.92,2.91,1015.75,-83.0,-72.0,1
17358,17359,3,1,2018-10-24 18:45:00,684.0,76.8,15.68,NO_EVENT,12.352086,41.815315000000005,17.0,0.91,2.74,1015.82,-39.0,-122.0,1
17359,17360,3,1,2018-10-24 19:00:00,829.0,76.7,15.13,NO_EVENT,12.352086,41.815315000000005,16.92,0.91,2.57,1015.89,145.0,106.0,1
17360,17361,3,1,2018-10-24 19:15:00,857.0,74.1,13.77,NO_EVENT,12.352086,41.815315000000005,16.89,0.9,2.37,1015.96,28.0,173.0,1
17361,17362,3,1,2018-10-24 19:30:00,874.0,72.5,14.64,NO_EVENT,12.352086,41.815315000000005,16.87,0.89,2.19,1016.04,17.0,45.0,1
17362,17363,3,1,2018-10-24 19:45:00,687.0,80.9,15.99,NO_EVENT,12.352086,41.815315000000005,16.84,0.88,2.03,1016.11,-187.0,-170.0,1
17363,17364,3,1,2018-10-24 20:00:00,663.0,83.9,16.81,NO_EVENT,12.352086,41.815315000000005,16.82,0.87,1.9,1016.18,-24.0,-211.0,1
17364,17365,3,1,2018-10-24 20:15:00,573.0,88.4,15.65,NO_EVENT,12.352086,41.815315000000005,16.57,0.88,1.8,1016.23,-90.0,-114.0,1
17365,17366,3,1,2018-10-24 20:30:00,455.0,90.6,18.2,NO_EVENT,12.352086,41.815315000000005,16.32,0.89,1.7,1016.29,-118.0,-208.0,1
17366,17367,3,1,2018-10-24 20:45:00,444.0,93.9,17.38,NO_EVENT,12.352086,41.815315000000005,16.07,0.9,1.6,1016.34,-11.0,-129.0,1
17367,17368,3,1,2018-10-24 21:00:00,366.0,94.6,18.98,NO_EVENT,12.352086,41.815315000000005,15.82,0.91,1.51,1016.4,-78.0,-89.0,1
17368,17369,3,1,2018-10-24 21:15:00,333.0,91.1,20.76,NO_EVENT,12.352086,41.815315000000005,15.64,0.91,1.39,1016.43,-33.0,-111.0,1
17369,17370,3,1,2018-10-24 21:30:00,252.0,91.4,19.98,NO_EVENT,12.352086,41.815315000000005,15.47,0.92,1.26,1016.45,-81.0,-114.0,1
17370,17371,3,1,2018-10-24 21:45:00,208.0,93.2,20.24,NO_EVENT,12.352086,41.815315000000005,15.29,0.92,1.14,1016.48,-44.0,-125.0,1
17371,17372,3,1,2018-10-24 22:00:00,193.0,97.3,20.44,NO_EVENT,12.352086,41.815315000000005,15.12,0.93,1.04,1016.51,-15.0,-59.0,1
17372,17373,3,1,2018-10-24 22:15:00,216.0,96.1,20.23,NO_EVENT,12.352086,41.815315000000005,15.09,0.93,1.01,1016.5,23.0,8.0,1
17373,17374,3,1,2018-10-24 22:30:00,181.0,98.0,22.39,NO_EVENT,12.352086,41.815315000000005,15.07,0.92,1.02,1016.5,-35.0,-12.0,1
17374,17375,3,1,2018-10-24 22:45:00,172.0,94.4,22.7,NO_EVENT,12.352086,41.815315000000005,15.04,0.92,1.09,1016.49,-9.0,-44.0,1
17375,17376,3,1,2018-10-24 23:00:00,195.0,93.5,21.26,NO_EVENT,12.352086,41.815315000000005,15.02,0.91,1.19,1016.49,23.0,14.0,1
17376,17377,3,1,2018-10-24 23:15:00,185.0,97.4,20.61,NO_EVENT,12.352086,41.815315000000005,14.85,0.91,1.4,1016.46,-10.0,13.0,1
17377,17378,3,1,2018-10-24 23:30:00,158.0,97.0,20.51,NO_EVENT,12.352086,41.815315000000005,14.67,0.91,1.63,1016.43,-27.0,-37.0,1
17378,17379,3,1,2018-10-24 23:45:00,154.0,97.8,22.14,NO_EVENT,12.352086,41.815315000000005,14.5,0.91,1.86,1016.4,-4.0,-31.0,1
17379,17380,3,1,2018-10-25 00:00:00,156.0,100.5,21.1,NO_EVENT,12.352086,41.815315000000005,14.33,0.91,2.1,1016.37,2.0,-2.0,1
17380,17381,3,1,2018-10-25 00:15:00,140.0,99.5,21.95,NO_EVENT,12.352086,41.815315000000005,14.33,0.91,1.8,1016.32,-16.0,-14.0,1
17381,17382,3,1,2018-10-25 00:30:00,120.0,98.8,23.14,NO_EVENT,12.352086,41.815315000000005,14.33,0.91,1.56,1016.28,-20.0,-36.0,1
17382,17383,3,1,2018-10-25 00:45:00,101.0,103.8,21.4,NO_EVENT,12.352086,41.815315000000005,14.33,0.91,1.43,1016.23,-19.0,-39.0,1
17383,17384,3,1,2018-10-25 01:00:00,72.0,92.1,23.62,NO_EVENT,12.352086,41.815315000000005,14.33,0.91,1.43,1016.18,-29.0,-48.0,1
17384,17385,3,1,2018-10-25 01:15:00,60.0,102.6,21.3,NO_EVENT,12.352086,41.815315000000005,13.93,0.91,1.63,1016.14,-12.0,-41.0,1
17385,17386,3,1,2018-10-25 01:30:00,47.0,97.3,27.08,NO_EVENT,12.352086,41.815315000000005,13.54,0.92,1.83,1016.09,-13.0,-25.0,1
17386,17387,3,1,2018-10-25 01:45:00,30.0,89.0,18.55,NO_EVENT,12.352086,41.815315000000005,13.15,0.92,2.04,1016.04,-17.0,-30.0,1
17387,17388,3,1,2018-10-25 02:00:00,14.0,95.3,17.39,NO_EVENT,12.352086,41.815315000000005,12.76,0.92,2.24,1016.0,-16.0,-33.0,1
17388,17389,3,1,2018-10-25 02:15:00,27.0,85.7,25.38,NO_EVENT,12.352086,41.815315000000005,13.0,0.93,2.37,1015.97,13.0,-3.0,1
17389,17390,3,1,2018-10-25 02:30:00,28.0,90.5,21.02,NO_EVENT,12.352086,41.815315000000005,13.24,0.93,2.53,1015.93,1.0,14.0,1
17390,17391,3,1,2018-10-25 02:45:00,32.0,97.3,21.9,NO_EVENT,12.352086,41.815315000000005,13.48,0.93,2.71,1015.9,4.0,5.0,1
17391,17392,3,1,2018-10-25 03:00:00,36.0,94.3,19.85,NO_EVENT,12.352086,41.815315000000005,13.72,0.94,2.91,1015.87,4.0,8.0,1
17392,17393,3,1,2018-10-25 03:15:00,21.0,90.1,19.92,NO_EVENT,12.352086,41.815315000000005,13.73,0.93,2.86,1015.86,-15.0,-11.0,1
17393,17394,3,1,2018-10-25 03:30:00,33.0,92.9,19.36,NO_EVENT,12.352086,41.815315000000005,13.74,0.92,2.8,1015.85,12.0,-3.0,1
17394,17395,3,1,2018-10-25 03:45:00,48.0,94.3,16.01,NO_EVENT,12.352086,41.815315000000005,13.75,0.91,2.74,1015.84,15.0,27.0,1
17395,17396,3,1,2018-10-25 04:00:00,47.0,91.3,19.57,NO_EVENT,12.352086,41.815315000000005,13.76,0.9,2.68,1015.83,-1.0,14.0,1
17396,17397,3,1,2018-10-25 04:15:00,54.0,88.7,21.2,NO_EVENT,12.352086,41.815315000000005,13.37,0.9,2.51,1015.85,7.0,6.0,1
17397,17398,3,1,2018-10-25 04:30:00,83.0,93.1,22.67,NO_EVENT,12.352086,41.815315000000005,12.97,0.91,2.34,1015.86,29.0,36.0,1
17398,17399,3,1,2018-10-25 04:45:00,81.0,96.3,23.9,NO_EVENT,12.352086,41.815315000000005,12.58,0.91,2.18,1015.88,-2.0,27.0,1
17399,17400,3,1,2018-10-25 05:00:00,114.0,92.2,24.22,NO_EVENT,12.352086,41.815315000000005,12.18,0.91,2.02,1015.89,33.0,31.0,1
17400,17401,3,1,2018-10-25 05:15:00,154.0,96.0,24.24,NO_EVENT,12.352086,41.815315000000005,12.13,0.91,2.17,1015.93,40.0,73.0,1
17401,17402,3,1,2018-10-25 05:30:00,196.0,94.0,21.84,NO_EVENT,12.352086,41.815315000000005,12.07,0.92,2.33,1015.97,42.0,82.0,1
17402,17403,3,1,2018-10-25 05:45:00,247.0,94.0,20.66,NO_EVENT,12.352086,41.815315000000005,12.01,0.92,2.49,1016.0,51.0,93.0,1
17403,17404,3,1,2018-10-25 06:00:00,297.0,91.6,21.25,NO_EVENT,12.352086,41.815315000000005,11.94,0.93,2.65,1016.04,50.0,101.0,1
17404,17405,3,1,2018-10-25 06:15:00,440.0,92.6,19.35,NO_EVENT,12.352086,41.815315000000005,12.51,0.9,2.64,1016.08,143.0,193.0,1
17405,17406,3,1,2018-10-25 06:30:00,639.0,86.9,16.63,NO_EVENT,12.352086,41.815315000000005,13.07,0.88,2.64,1016.13,199.0,342.0,1
17406,17407,3,1,2018-10-25 06:45:00,793.0,82.1,15.65,NO_EVENT,12.352086,41.815315000000005,13.63,0.86,2.63,1016.17,154.0,353.0,1
17407,17408,3,1,2018-10-25 07:00:00,948.0,76.1,13.13,NO_EVENT,12.352086,41.815315000000005,14.19,0.84,2.63,1016.22,155.0,309.0,1
17408,17409,3,1,2018-10-25 07:15:00,1069.0,74.8,11.19,NO_EVENT,12.352086,41.815315000000005,14.97,0.81,2.54,1016.25,121.0,276.0,1
17409,17410,3,1,2018-10-25 07:30:00,1121.0,66.9,11.21,NO_EVENT,12.352086,41.815315000000005,15.76,0.79,2.46,1016.29,52.0,173.0,1
17410,17411,3,1,2018-10-25 07:45:00,1063.0,65.9,10.61,NO_EVENT,12.352086,41.815315000000005,16.54,0.77,2.4,1016.33,-58.0,-6.0,1
17411,17412,3,1,2018-10-25 08:00:00,1021.0,68.2,9.31,NO_EVENT,12.352086,41.815315000000005,17.32,0.74,2.36,1016.37,-42.0,-100.0,1
17412,17413,3,1,2018-10-25 08:15:00,1017.0,67.3,9.4,NO_EVENT,12.352086,41.815315000000005,17.55,0.74,2.36,1016.39,-4.0,-46.0,1
